Date,Day_of_Week,Month,Week_of_Year,Is_Weekend,Year,Simulated_Patient_Visits,Actual_Consumption,Expected_Lead_Time_Days,Medicine_Shelf_Life_Days,Min_Order_Quantity,Consumption_Lag_1D,Consumption_Lag_7D,Consumption_Avg_7D,Consumption_Avg_30D
2016-01-04,Monday,1,1,0,2016,1448,884,3,730,1000,877.0,781.0,915.2857142857143,881.7
2016-01-05,Tuesday,1,1,0,2016,1615,1121,3,730,1000,884.0,1030.0,930.0,888.8333333333334
2016-01-06,Wednesday,1,1,0,2016,1302,1155,3,730,1000,1121.0,988.0,943.0,903.0666666666667
2016-01-07,Thursday,1,1,0,2016,1475,1028,3,730,1000,1155.0,1079.0,966.8571428571429,913.5
2016-01-08,Friday,1,1,0,2016,1362,922,3,730,1000,1028.0,893.0,959.5714285714286,915.0
2016-01-09,Saturday,1,1,1,2016,1135,921,3,730,1000,922.0,759.0,963.7142857142857,917.1333333333333
2016-01-10,Sunday,1,1,1,2016,1280,649,3,730,1000,921.0,877.0,986.8571428571429,914.6666666666666
2016-01-11,Monday,1,2,0,2016,1358,1102,3,730,1000,649.0,884.0,954.2857142857143,904.4333333333333
2016-01-12,Tuesday,1,2,0,2016,1584,900,3,730,1000,1102.0,1121.0,985.4285714285714,915.1333333333333
2016-01-13,Wednesday,1,2,0,2016,1484,964,3,730,1000,900.0,1155.0,953.8571428571429,921.1
2016-01-14,Thursday,1,2,0,2016,1626,979,3,730,1000,964.0,1028.0,926.5714285714286,925.7
2016-01-15,Friday,1,2,0,2016,1634,1098,3,730,1000,979.0,922.0,919.5714285714286,925.1666666666666
2016-01-16,Saturday,1,2,1,2016,1164,834,3,730,1000,1098.0,921.0,944.7142857142857,931.2666666666667
2016-01-17,Sunday,1,2,1,2016,1328,855,3,730,1000,834.0,649.0,932.2857142857143,930.9666666666667
2016-01-18,Monday,1,3,0,2016,1469,1112,3,730,1000,855.0,1102.0,961.7142857142857,932.9
2016-01-19,Tuesday,1,3,0,2016,1410,1071,3,730,1000,1112.0,900.0,963.1428571428571,939.9333333333333
2016-01-20,Wednesday,1,3,0,2016,1389,1014,3,730,1000,1071.0,964.0,987.5714285714286,948.5333333333333
2016-01-21,Thursday,1,3,0,2016,1609,1124,3,730,1000,1014.0,979.0,994.7142857142857,951.3666666666667
2016-01-22,Friday,1,3,0,2016,1746,862,3,730,1000,1124.0,1098.0,1015.4285714285714,952.7
2016-01-23,Saturday,1,3,1,2016,1275,856,3,730,1000,862.0,834.0,981.7142857142857,956.1666666666666
2016-01-24,Sunday,1,3,1,2016,1326,818,3,730,1000,856.0,855.0,984.8571428571429,950.7333333333333
2016-01-25,Monday,1,4,0,2016,1512,1113,3,730,1000,818.0,1112.0,979.5714285714286,941.6333333333333
2016-01-26,Tuesday,1,4,0,2016,1623,889,3,730,1000,1113.0,1071.0,979.7142857142857,949.2666666666667
2016-01-27,Wednesday,1,4,0,2016,1457,1106,3,730,1000,889.0,1014.0,953.7142857142857,955.9333333333333
2016-01-28,Thursday,1,4,0,2016,1616,1039,3,730,1000,1106.0,1124.0,966.8571428571429,966.7666666666667
2016-01-29,Friday,1,4,0,2016,1708,940,3,730,1000,1039.0,862.0,954.7142857142857,967.0666666666667
2016-01-30,Saturday,1,4,1,2016,1020,953,3,730,1000,940.0,856.0,965.8571428571429,965.4666666666667
2016-01-31,Sunday,1,4,1,2016,1409,724,3,730,1000,953.0,818.0,979.7142857142857,961.2666666666667
2016-02-01,Monday,2,5,0,2016,1561,1211,3,730,1000,724.0,1113.0,966.2857142857143,955.6333333333333
2016-02-02,Tuesday,2,5,0,2016,1368,1113,3,730,1000,1211.0,889.0,980.2857142857143,970.7
2016-02-03,Wednesday,2,5,0,2016,1370,939,3,730,1000,1113.0,1106.0,1012.2857142857143,978.5666666666667
2016-02-04,Thursday,2,5,0,2016,1424,966,3,730,1000,939.0,1039.0,988.4285714285714,980.4
2016-02-05,Friday,2,5,0,2016,1655,987,3,730,1000,966.0,940.0,978.0,975.2333333333333
2016-02-06,Saturday,2,5,1,2016,1155,881,3,730,1000,987.0,953.0,984.7142857142857,969.6333333333333
2016-02-07,Sunday,2,5,1,2016,1205,740,3,730,1000,881.0,724.0,974.4285714285714,964.7333333333333
2016-02-08,Monday,2,6,0,2016,1583,1075,3,730,1000,740.0,1211.0,976.7142857142857,958.6666666666666
2016-02-09,Tuesday,2,6,0,2016,1506,1024,3,730,1000,1075.0,1113.0,957.2857142857143,963.8
2016-02-10,Wednesday,2,6,0,2016,1659,1079,3,730,1000,1024.0,939.0,944.5714285714286,976.3
2016-02-11,Thursday,2,6,0,2016,1623,969,3,730,1000,1079.0,966.0,964.5714285714286,975.5333333333333
2016-02-12,Friday,2,6,0,2016,1449,1102,3,730,1000,969.0,987.0,965.0,977.8333333333334
2016-02-13,Saturday,2,6,1,2016,1263,620,3,730,1000,1102.0,881.0,981.4285714285714,982.4333333333333
2016-02-14,Sunday,2,6,1,2016,1134,804,3,730,1000,620.0,740.0,944.1428571428571,970.4666666666667
2016-02-15,Monday,2,7,0,2016,1801,1116,3,730,1000,804.0,1075.0,953.2857142857143,960.6666666666666
2016-02-16,Tuesday,2,7,0,2016,1431,1064,3,730,1000,1116.0,1024.0,959.1428571428571,970.0666666666667
2016-02-17,Wednesday,2,7,0,2016,1305,952,3,730,1000,1064.0,1079.0,964.8571428571429,977.0333333333333
2016-02-18,Thursday,2,7,0,2016,1650,1218,3,730,1000,952.0,969.0,946.7142857142857,971.7
2016-02-19,Friday,2,7,0,2016,1443,1078,3,730,1000,1218.0,1102.0,982.2857142857143,976.6
2016-02-20,Saturday,2,7,1,2016,1321,796,3,730,1000,1078.0,620.0,978.8571428571429,978.7333333333333
2016-02-21,Sunday,2,7,1,2016,1422,902,3,730,1000,796.0,804.0,1004.0,967.8
2016-02-22,Monday,2,8,0,2016,1663,1022,3,730,1000,902.0,1116.0,1018.0,969.1333333333333
2016-02-23,Tuesday,2,8,0,2016,1537,1175,3,730,1000,1022.0,1064.0,1004.5714285714286,974.6666666666666
2016-02-24,Wednesday,2,8,0,2016,1489,857,3,730,1000,1175.0,952.0,1020.4285714285714,986.5666666666667
2016-02-25,Thursday,2,8,0,2016,1614,952,3,730,1000,857.0,1218.0,1006.8571428571429,978.0333333333333
2016-02-26,Friday,2,8,0,2016,1497,954,3,730,1000,952.0,1078.0,968.8571428571429,980.1333333333333
2016-02-27,Saturday,2,8,1,2016,1118,769,3,730,1000,954.0,796.0,951.1428571428571,975.0666666666667
2016-02-28,Sunday,2,8,1,2016,1208,744,3,730,1000,769.0,902.0,947.2857142857143,966.0666666666667
2016-02-29,Monday,2,9,0,2016,1355,1123,3,730,1000,744.0,1022.0,924.7142857142857,959.5333333333333
2016-03-01,Tuesday,3,9,0,2016,1524,928,3,730,1000,1123.0,1175.0,939.1428571428571,965.2
2016-03-02,Wednesday,3,9,0,2016,1560,873,3,730,1000,928.0,857.0,903.8571428571429,972.0
2016-03-03,Thursday,3,9,0,2016,1391,1177,3,730,1000,873.0,952.0,906.1428571428571,960.7333333333333
2016-03-04,Friday,3,9,0,2016,1416,895,3,730,1000,1177.0,954.0,938.2857142857143,962.8666666666667
2016-03-05,Saturday,3,9,1,2016,1412,854,3,730,1000,895.0,769.0,929.8571428571429,961.4
2016-03-06,Sunday,3,9,1,2016,1231,589,3,730,1000,854.0,744.0,942.0,957.6666666666666
2016-03-07,Monday,3,10,0,2016,1438,1002,3,730,1000,589.0,1123.0,919.8571428571429,944.4
2016-03-08,Tuesday,3,10,0,2016,1406,1142,3,730,1000,1002.0,928.0,902.5714285714286,948.4333333333333
2016-03-09,Wednesday,3,10,0,2016,1673,1009,3,730,1000,1142.0,873.0,933.1428571428571,961.8333333333334
2016-03-10,Thursday,3,10,0,2016,1728,737,3,730,1000,1009.0,1177.0,952.5714285714286,959.6333333333333
2016-03-11,Friday,3,10,0,2016,1442,1104,3,730,1000,737.0,895.0,889.7142857142857,950.0666666666667
2016-03-12,Saturday,3,10,1,2016,1297,720,3,730,1000,1104.0,854.0,919.5714285714286,950.9
2016-03-13,Sunday,3,10,1,2016,1156,713,3,730,1000,720.0,589.0,900.4285714285714,942.6
2016-03-14,Monday,3,11,0,2016,1581,837,3,730,1000,713.0,1002.0,918.1428571428571,929.6333333333333
2016-03-15,Tuesday,3,11,0,2016,1762,1122,3,730,1000,837.0,1142.0,894.5714285714286,936.8666666666667
2016-03-16,Wednesday,3,11,0,2016,1456,973,3,730,1000,1122.0,1009.0,891.7142857142857,947.4666666666667
2016-03-17,Thursday,3,11,0,2016,1549,790,3,730,1000,973.0,737.0,886.5714285714286,942.7
2016-03-18,Friday,3,11,0,2016,1266,1144,3,730,1000,790.0,1104.0,894.1428571428571,933.5666666666667
2016-03-19,Saturday,3,11,1,2016,1452,702,3,730,1000,1144.0,720.0,899.8571428571429,939.9666666666667
2016-03-20,Sunday,3,11,1,2016,1150,642,3,730,1000,702.0,713.0,897.2857142857143,922.7666666666667
2016-03-21,Monday,3,12,0,2016,1278,891,3,730,1000,642.0,837.0,887.1428571428571,908.2333333333333
2016-03-22,Tuesday,3,12,0,2016,1348,855,3,730,1000,891.0,1122.0,894.8571428571429,911.4
2016-03-23,Wednesday,3,12,0,2016,1126,981,3,730,1000,855.0,973.0,856.7142857142857,909.8333333333334
2016-03-24,Thursday,3,12,0,2016,1353,733,3,730,1000,981.0,790.0,857.8571428571429,908.4666666666667
2016-03-25,Friday,3,12,0,2016,1414,965,3,730,1000,733.0,1144.0,849.7142857142857,893.7333333333333
2016-03-26,Saturday,3,12,1,2016,1152,701,3,730,1000,965.0,702.0,824.1428571428571,897.3333333333334
2016-03-27,Sunday,3,12,1,2016,1098,764,3,730,1000,701.0,642.0,824.0,888.9666666666667
2016-03-28,Monday,3,13,0,2016,1575,819,3,730,1000,764.0,891.0,841.4285714285714,882.6333333333333
2016-03-29,Tuesday,3,13,0,2016,1445,876,3,730,1000,819.0,855.0,831.1428571428571,884.3
2016-03-30,Wednesday,3,13,0,2016,1378,812,3,730,1000,876.0,981.0,834.1428571428571,888.7
2016-03-31,Thursday,3,13,0,2016,1181,779,3,730,1000,812.0,733.0,810.0,878.3333333333334
2016-04-01,Friday,4,13,0,2016,1289,813,3,730,1000,779.0,965.0,816.5714285714286,873.3666666666667
2016-04-02,Saturday,4,13,1,2016,1245,756,3,730,1000,813.0,701.0,794.8571428571429,871.3666666666667
2016-04-03,Sunday,4,13,1,2016,1148,748,3,730,1000,756.0,764.0,802.7142857142857,857.3333333333334
2016-04-04,Monday,4,14,0,2016,1323,882,3,730,1000,748.0,819.0,800.4285714285714,852.4333333333333
2016-04-05,Tuesday,4,14,0,2016,1412,767,3,730,1000,882.0,876.0,809.4285714285714,853.3666666666667
2016-04-06,Wednesday,4,14,0,2016,1518,879,3,730,1000,767.0,812.0,793.8571428571429,859.3
2016-04-07,Thursday,4,14,0,2016,1362,957,3,730,1000,879.0,779.0,803.4285714285714,855.2
2016-04-08,Friday,4,14,0,2016,1314,941,3,730,1000,957.0,813.0,828.8571428571429,849.0333333333333
2016-04-09,Saturday,4,14,1,2016,1079,623,3,730,1000,941.0,756.0,847.1428571428571,846.7666666666667
2016-04-10,Sunday,4,14,1,2016,1193,648,3,730,1000,623.0,748.0,828.1428571428571,842.9666666666667
2016-04-11,Monday,4,15,0,2016,1411,740,3,730,1000,648.0,882.0,813.8571428571429,827.7666666666667
2016-04-12,Tuesday,4,15,0,2016,1226,831,3,730,1000,740.0,767.0,793.5714285714286,828.4333333333333
2016-04-13,Wednesday,4,15,0,2016,1208,925,3,730,1000,831.0,879.0,802.7142857142857,832.3666666666667
2016-04-14,Thursday,4,15,0,2016,1308,777,3,730,1000,925.0,957.0,809.2857142857143,835.3
2016-04-15,Friday,4,15,0,2016,1339,801,3,730,1000,777.0,941.0,783.5714285714286,823.8
2016-04-16,Saturday,4,15,1,2016,1041,671,3,730,1000,801.0,623.0,763.5714285714286,818.0666666666667
2016-04-17,Sunday,4,15,1,2016,1133,660,3,730,1000,671.0,648.0,770.4285714285714,814.1
2016-04-18,Monday,4,16,0,2016,1280,700,3,730,1000,660.0,740.0,772.1428571428571,797.9666666666667
2016-04-19,Tuesday,4,16,0,2016,1398,712,3,730,1000,700.0,831.0,766.4285714285714,797.9
2016-04-20,Wednesday,4,16,0,2016,1323,846,3,730,1000,712.0,925.0,749.4285714285714,800.2333333333333
2016-04-21,Thursday,4,16,0,2016,1082,873,3,730,1000,846.0,777.0,738.1428571428571,798.7333333333333
2016-04-22,Friday,4,16,0,2016,1247,743,3,730,1000,873.0,801.0,751.8571428571429,799.3333333333334
2016-04-23,Saturday,4,16,1,2016,1121,619,3,730,1000,743.0,671.0,743.5714285714286,791.4
2016-04-24,Sunday,4,16,1,2016,1013,728,3,730,1000,619.0,660.0,736.1428571428571,787.6
2016-04-25,Monday,4,17,0,2016,1312,796,3,730,1000,728.0,700.0,745.8571428571429,779.7
2016-04-26,Tuesday,4,17,0,2016,1231,901,3,730,1000,796.0,712.0,759.5714285714286,782.8666666666667
2016-04-27,Wednesday,4,17,0,2016,1280,863,3,730,1000,901.0,846.0,786.5714285714286,787.4333333333333
2016-04-28,Thursday,4,17,0,2016,1156,766,3,730,1000,863.0,873.0,789.0,788.9
2016-04-29,Friday,4,17,0,2016,1157,639,3,730,1000,766.0,743.0,773.7142857142857,785.2333333333333
2016-04-30,Saturday,4,17,1,2016,1193,590,3,730,1000,639.0,619.0,758.8571428571429,779.4666666666667
2016-05-01,Sunday,5,17,1,2016,1094,614,3,730,1000,590.0,728.0,754.7142857142857,773.1666666666666
2016-05-02,Monday,5,18,0,2016,1311,763,3,730,1000,614.0,796.0,738.4285714285714,766.5333333333333
2016-05-03,Tuesday,5,18,0,2016,1284,681,3,730,1000,763.0,901.0,733.7142857142857,766.7666666666667
2016-05-04,Wednesday,5,18,0,2016,1380,802,3,730,1000,681.0,863.0,702.2857142857143,764.5333333333333
2016-05-05,Thursday,5,18,0,2016,1086,673,3,730,1000,802.0,766.0,693.5714285714286,761.8666666666667
2016-05-06,Friday,5,18,0,2016,1170,706,3,730,1000,673.0,639.0,680.2857142857143,758.7333333333333
2016-05-07,Saturday,5,18,1,2016,1055,559,3,730,1000,706.0,590.0,689.8571428571429,752.9666666666667
2016-05-08,Sunday,5,18,1,2016,1079,592,3,730,1000,559.0,614.0,685.4285714285714,739.7
2016-05-09,Monday,5,19,0,2016,1154,592,3,730,1000,592.0,763.0,682.2857142857143,728.0666666666667
2016-05-10,Tuesday,5,19,0,2016,1100,682,3,730,1000,592.0,681.0,657.8571428571429,727.0333333333333
2016-05-11,Wednesday,5,19,0,2016,1106,765,3,730,1000,682.0,802.0,658.0,728.1666666666666
2016-05-12,Thursday,5,19,0,2016,1201,692,3,730,1000,765.0,673.0,652.7142857142857,729.0
2016-05-13,Friday,5,19,0,2016,1267,605,3,730,1000,692.0,706.0,655.4285714285714,724.3666666666667
2016-05-14,Saturday,5,19,1,2016,1007,483,3,730,1000,605.0,559.0,641.0,713.7
2016-05-15,Sunday,5,19,1,2016,984,506,3,730,1000,483.0,592.0,630.1428571428571,703.9
2016-05-16,Monday,5,20,0,2016,1237,607,3,730,1000,506.0,592.0,617.8571428571429,694.0666666666667
2016-05-17,Tuesday,5,20,0,2016,1205,632,3,730,1000,607.0,682.0,620.0,691.9333333333333
2016-05-18,Wednesday,5,20,0,2016,1139,576,3,730,1000,632.0,765.0,612.8571428571429,691.0
2016-05-19,Thursday,5,20,0,2016,1083,583,3,730,1000,576.0,692.0,585.8571428571429,686.8666666666667
2016-05-20,Friday,5,20,0,2016,1140,582,3,730,1000,583.0,605.0,570.2857142857143,682.5666666666667
2016-05-21,Saturday,5,20,1,2016,975,533,3,730,1000,582.0,483.0,567.0,673.7666666666667
2016-05-22,Sunday,5,20,1,2016,965,506,3,730,1000,533.0,506.0,574.1428571428571,662.4333333333333
2016-05-23,Monday,5,21,0,2016,1314,674,3,730,1000,506.0,607.0,574.1428571428571,654.5333333333333
2016-05-24,Tuesday,5,21,0,2016,905,586,3,730,1000,674.0,632.0,583.7142857142857,656.3666666666667
2016-05-25,Wednesday,5,21,0,2016,1138,494,3,730,1000,586.0,576.0,577.1428571428571,651.6333333333333
2016-05-26,Thursday,5,21,0,2016,1110,638,3,730,1000,494.0,583.0,565.4285714285714,641.5666666666667
2016-05-27,Friday,5,21,0,2016,1282,550,3,730,1000,638.0,582.0,573.2857142857143,632.8
2016-05-28,Saturday,5,21,1,2016,905,506,3,730,1000,550.0,533.0,568.7142857142857,622.3666666666667
2016-05-29,Sunday,5,21,1,2016,978,500,3,730,1000,506.0,506.0,564.8571428571429,613.7
2016-05-30,Monday,5,22,0,2016,1095,613,3,730,1000,500.0,674.0,564.0,609.0666666666667
2016-05-31,Tuesday,5,22,0,2016,912,535,3,730,1000,613.0,586.0,555.2857142857143,609.8333333333334
2016-06-01,Wednesday,6,22,0,2016,1005,522,3,730,1000,535.0,494.0,548.0,607.2
2016-06-02,Thursday,6,22,0,2016,1252,561,3,730,1000,522.0,638.0,552.0,599.1666666666666
2016-06-03,Friday,6,22,0,2016,1171,535,3,730,1000,561.0,550.0,541.0,595.1666666666666
2016-06-04,Saturday,6,22,1,2016,882,476,3,730,1000,535.0,506.0,538.8571428571429,586.2666666666667
2016-06-05,Sunday,6,22,1,2016,975,461,3,730,1000,476.0,500.0,534.5714285714286,579.7
2016-06-06,Monday,6,23,0,2016,967,573,3,730,1000,461.0,613.0,529.0,571.5333333333333
2016-06-07,Tuesday,6,23,0,2016,940,585,3,730,1000,573.0,535.0,523.2857142857143,572.0
2016-06-08,Wednesday,6,23,0,2016,1174,439,3,730,1000,585.0,522.0,530.4285714285714,571.7666666666667
2016-06-09,Thursday,6,23,0,2016,1182,424,3,730,1000,439.0,561.0,518.5714285714286,566.6666666666666
2016-06-10,Friday,6,23,0,2016,951,558,3,730,1000,424.0,535.0,499.0,558.0666666666667
2016-06-11,Saturday,6,23,1,2016,1063,436,3,730,1000,558.0,476.0,502.2857142857143,551.1666666666666
2016-06-12,Sunday,6,23,1,2016,799,402,3,730,1000,436.0,461.0,496.57142857142856,542.6333333333333
2016-06-13,Monday,6,24,0,2016,1051,557,3,730,1000,402.0,573.0,488.14285714285717,535.8666666666667
2016-06-14,Tuesday,6,24,0,2016,970,526,3,730,1000,557.0,585.0,485.85714285714283,538.3333333333334
2016-06-15,Wednesday,6,24,0,2016,1091,554,3,730,1000,526.0,439.0,477.42857142857144,539.0
2016-06-16,Thursday,6,24,0,2016,1125,474,3,730,1000,554.0,424.0,493.85714285714283,537.2333333333333
2016-06-17,Friday,6,24,0,2016,1151,470,3,730,1000,474.0,558.0,501.0,531.9666666666667
2016-06-18,Saturday,6,24,1,2016,793,304,3,730,1000,470.0,436.0,488.42857142857144,528.4333333333333
2016-06-19,Sunday,6,24,1,2016,793,438,3,730,1000,304.0,402.0,469.57142857142856,519.1333333333333
2016-06-20,Monday,6,25,0,2016,858,516,3,730,1000,438.0,557.0,474.7142857142857,514.3333333333334
2016-06-21,Tuesday,6,25,0,2016,1035,449,3,730,1000,516.0,526.0,468.85714285714283,513.7666666666667
2016-06-22,Wednesday,6,25,0,2016,957,429,3,730,1000,449.0,554.0,457.85714285714283,511.8666666666667
2016-06-23,Thursday,6,25,0,2016,997,453,3,730,1000,429.0,474.0,440.0,503.7
2016-06-24,Friday,6,25,0,2016,924,463,3,730,1000,453.0,470.0,437.0,499.26666666666665
2016-06-25,Saturday,6,25,1,2016,830,405,3,730,1000,463.0,304.0,436.0,498.23333333333335
2016-06-26,Sunday,6,25,1,2016,857,404,3,730,1000,405.0,438.0,450.42857142857144,490.46666666666664
2016-06-27,Monday,6,26,0,2016,1027,475,3,730,1000,404.0,516.0,445.57142857142856,485.6
2016-06-28,Tuesday,6,26,0,2016,963,451,3,730,1000,475.0,449.0,439.7142857142857,484.56666666666666
2016-06-29,Wednesday,6,26,0,2016,1016,498,3,730,1000,451.0,429.0,440.0,482.93333333333334
2016-06-30,Thursday,6,26,0,2016,1016,486,3,730,1000,498.0,453.0,449.85714285714283,479.1
2016-07-01,Friday,7,26,0,2016,785,479,3,730,1000,486.0,463.0,454.57142857142856,477.46666666666664
2016-07-02,Saturday,7,26,1,2016,888,317,3,730,1000,479.0,405.0,456.85714285714283,476.03333333333336
2016-07-03,Sunday,7,26,1,2016,749,343,3,730,1000,317.0,404.0,444.2857142857143,467.9
2016-07-04,Monday,7,27,0,2016,823,314,3,730,1000,343.0,475.0,435.57142857142856,461.5
2016-07-05,Tuesday,7,27,0,2016,948,408,3,730,1000,314.0,451.0,412.57142857142856,456.1
2016-07-06,Wednesday,7,27,0,2016,875,487,3,730,1000,408.0,498.0,406.42857142857144,454.3333333333333
2016-07-07,Thursday,7,27,0,2016,898,415,3,730,1000,487.0,486.0,404.85714285714283,451.46666666666664
2016-07-08,Friday,7,27,0,2016,1004,410,3,730,1000,415.0,479.0,394.7142857142857,445.8
2016-07-09,Saturday,7,27,1,2016,868,383,3,730,1000,410.0,317.0,384.85714285714283,444.8333333333333
2016-07-10,Sunday,7,27,1,2016,853,351,3,730,1000,383.0,343.0,394.2857142857143,443.46666666666664
2016-07-11,Monday,7,28,0,2016,1035,460,3,730,1000,351.0,314.0,395.42857142857144,436.56666666666666
2016-07-12,Tuesday,7,28,0,2016,926,421,3,730,1000,460.0,408.0,416.2857142857143,437.3666666666667
2016-07-13,Wednesday,7,28,0,2016,969,431,3,730,1000,421.0,487.0,418.14285714285717,438.0
2016-07-14,Thursday,7,28,0,2016,889,468,3,730,1000,431.0,415.0,410.14285714285717,433.8
2016-07-15,Friday,7,28,0,2016,898,441,3,730,1000,468.0,410.0,417.7142857142857,431.8666666666667
2016-07-16,Saturday,7,28,1,2016,934,319,3,730,1000,441.0,383.0,422.14285714285717,428.1
2016-07-17,Sunday,7,28,1,2016,839,348,3,730,1000,319.0,351.0,413.0,422.93333333333334
2016-07-18,Monday,7,29,0,2016,887,395,3,730,1000,348.0,460.0,412.57142857142856,418.8666666666667
2016-07-19,Tuesday,7,29,0,2016,881,458,3,730,1000,395.0,421.0,403.2857142857143,421.9
2016-07-20,Wednesday,7,29,0,2016,1016,368,3,730,1000,458.0,431.0,408.57142857142856,422.56666666666666
2016-07-21,Thursday,7,29,0,2016,883,346,3,730,1000,368.0,468.0,399.57142857142856,417.6333333333333
2016-07-22,Friday,7,29,0,2016,892,411,3,730,1000,346.0,441.0,382.14285714285717,414.2
2016-07-23,Saturday,7,29,1,2016,795,329,3,730,1000,411.0,319.0,377.85714285714283,413.6
2016-07-24,Sunday,7,29,1,2016,720,289,3,730,1000,329.0,348.0,379.2857142857143,409.46666666666664
2016-07-25,Monday,7,30,0,2016,866,376,3,730,1000,289.0,395.0,370.85714285714283,403.6666666666667
2016-07-26,Tuesday,7,30,0,2016,823,392,3,730,1000,376.0,458.0,368.14285714285717,402.7
2016-07-27,Wednesday,7,30,0,2016,826,408,3,730,1000,392.0,368.0,358.7142857142857,402.3
2016-07-28,Thursday,7,30,0,2016,738,310,3,730,1000,408.0,346.0,364.42857142857144,400.06666666666666
2016-07-29,Friday,7,30,0,2016,913,413,3,730,1000,310.0,411.0,359.2857142857143,395.3666666666667
2016-07-30,Saturday,7,30,1,2016,730,335,3,730,1000,413.0,329.0,359.57142857142856,392.53333333333336
2016-07-31,Sunday,7,30,1,2016,976,330,3,730,1000,335.0,289.0,360.42857142857144,387.5
2016-08-01,Monday,8,31,0,2016,945,410,3,730,1000,330.0,376.0,366.2857142857143,382.53333333333336
2016-08-02,Tuesday,8,31,0,2016,766,353,3,730,1000,410.0,392.0,371.14285714285717,385.6333333333333
2016-08-03,Wednesday,8,31,0,2016,796,391,3,730,1000,353.0,408.0,365.57142857142856,385.96666666666664
2016-08-04,Thursday,8,31,0,2016,986,327,3,730,1000,391.0,310.0,363.14285714285717,388.53333333333336
2016-08-05,Friday,8,31,0,2016,876,371,3,730,1000,327.0,413.0,365.57142857142856,385.8333333333333
2016-08-06,Saturday,8,31,1,2016,749,304,3,730,1000,371.0,335.0,359.57142857142856,381.96666666666664
2016-08-07,Sunday,8,31,1,2016,875,283,3,730,1000,304.0,330.0,355.14285714285717,378.26666666666665
2016-08-08,Monday,8,32,0,2016,926,361,3,730,1000,283.0,410.0,348.42857142857144,374.03333333333336
2016-08-09,Tuesday,8,32,0,2016,876,414,3,730,1000,361.0,353.0,341.42857142857144,373.3
2016-08-10,Wednesday,8,32,0,2016,1017,420,3,730,1000,414.0,391.0,350.14285714285717,375.4
2016-08-11,Thursday,8,32,0,2016,835,356,3,730,1000,420.0,327.0,354.2857142857143,374.06666666666666
2016-08-12,Friday,8,32,0,2016,855,384,3,730,1000,356.0,371.0,358.42857142857144,371.9
2016-08-13,Saturday,8,32,1,2016,727,291,3,730,1000,384.0,304.0,360.2857142857143,370.3333333333333
2016-08-14,Sunday,8,32,1,2016,885,308,3,730,1000,291.0,283.0,358.42857142857144,364.43333333333334
2016-08-15,Monday,8,33,0,2016,888,331,3,730,1000,308.0,361.0,362.0,360.0
2016-08-16,Tuesday,8,33,0,2016,964,461,3,730,1000,331.0,414.0,357.7142857142857,360.4
2016-08-17,Wednesday,8,33,0,2016,832,379,3,730,1000,461.0,420.0,364.42857142857144,364.1666666666667
